,날짜,지역,면세유가
0,2015-01-25,대전,774.1104232675283
0,2015-01-25,울산,826.0156324640511
0,2015-01-25,경기,767.8034375253883
0,2015-01-25,강원,736.5965261190997
0,2015-01-25,충북,768.5813047363717
0,2015-01-25,충남,734.5700897717118
0,2015-01-25,전북,728.6479565764888
0,2015-01-25,전남,721.5387872694776
0,2015-01-25,경북,719.8244311073198
0,2015-01-25,경남,741.6618701762936
0,2015-01-25,제주,624.5496965634901
0,2015-01-25,세종,754.1803785847753
0,2015-01-26,서울,812.4972922252011
0,2015-01-26,부산,762.2799120562188
0,2015-01-26,대구,737.3866386383947
0,2015-01-26,인천,728.9692042407994
0,2015-01-26,광주,735.3056042326754
0,2015-01-26,대전,770.746786903892
0,2015-01-26,울산,824.7065415549602
0,2015-01-26,경기,765.9307102526607
0,2015-01-26,강원,733.7419806645543
0,2015-01-26,충북,765.4449411000081
0,2015-01-26,충남,730.7519079535298
0,2015-01-26,전북,725.8025020310344
0,2015-01-26,전남,717.5478781785685
0,2015-01-26,경북,716.7062492891381
0,2015-01-26,경남,739.2527792672026
0,2015-01-26,제주,623.267878381672
0,2015-01-26,세종,747.3621967665936
0,2015-01-27,서울,809.206383134292
0,2015-01-27,부산,759.3162756925825
0,2015-01-27,대구,733.3775477293037
0,2015-01-27,인천,725.5237496953446
0,2015-01-27,광주,732.2965133235842
0,2015-01-27,대전,766.7922414493465
0,2015-01-27,울산,820.2065415549602
0,2015-01-27,경기,760.7034375253879
0,2015-01-27,강원,728.4601624827361
0,2015-01-27,충북,761.5903956454626
0,2015-01-27,충남,726.9246352262571
0,2015-01-27,전북,720.5661383946708
0,2015-01-27,전남,714.0024236331138
0,2015-01-27,경북,713.7153401982291
0,2015-01-27,경남,735.3073247217483
0,2015-01-27,제주,624.0860601998537
0,2015-01-27,세종,742.1258331302299
0,2015-01-28,서울,806.0700194979285
0,2015-01-28,부산,756.0980938744008
0,2015-01-28,대구,728.5320931838493
0,2015-01-28,인천,723.9601133317085
0,2015-01-28,광주,727.632876959948
0,2015-01-28,대전,763.8558778129828
0,2015-01-28,울산,819.215632464051
0,2015-01-28,경기,757.7579829799336
0,2015-01-28,강원,724.8237988463725
0,2015-01-28,충북,757.2813047363717
0,2015-01-28,충남,722.6064534080754
0,2015-01-28,전북,717.5388656673979
0,2015-01-28,전남,709.1115145422048
0,2015-01-28,경북,710.5971583800473
0,2015-01-28,경남,731.8255065399301
0,2015-01-28,제주,623.1042420180356
0,2015-01-28,세종,737.3167422211391
0,2015-01-29,서울,803.4336558615647
0,2015-01-29,부산,754.1253666016734
0,2015-01-29,대구,724.4775477293038
0,2015-01-29,인천,722.096476968072
0,2015-01-29,광주,722.7601496872206
0,2015-01-29,대전,760.1740596311647
0,2015-01-29,울산,815.6792688276873
0,2015-01-29,경기,754.8852557072064
0,2015-01-29,강원,721.7419806645544
0,2015-01-29,충북,754.7903956454626
0,2015-01-29,충남,719.6519079535299
0,2015-01-29,전북,715.0388656673979
0,2015-01-29,전남,704.5569690876594
0,2015-01-29,경북,705.9698856527746
0,2015-01-29,경남,728.8345974490207
0,2015-01-29,제주,624.376969290763
0,2015-01-29,세종,735.4985604029572
0,2015-01-30,서울,801.3063831342921
0,2015-01-30,부산,750.8162756925826
0,2015-01-30,대구,722.1866386383947
0,2015-01-30,인천,720.6782951498901
0,2015-01-30,광주,719.7146951417661
0,2015-01-30,대전,758.955877812983
0,2015-01-30,울산,813.3429051913238
0,2015-01-30,경기,752.5852557072064
0,2015-01-30,강원,717.5419806645543
0,2015-01-30,충북,751.9994865545535
0,2015-01-30,충남,717.5882715898936
0,2015-01-30,전북,712.8115929401251
0,2015-01-30,전남,701.9842418149321
0,2015-01-30,경북,703.1698856527745
0,2015-01-30,경남,725.9891429035663
0,2015-01-30,제주,624.3224238362174
0,2015-01-30,세종,731.9349240393208
0,2015-01-31,서울,799.5882013161101
0,2015-01-31,부산,749.0980938744007
0,2015-01-31,대구,721.0320931838493
0,2015-01-31,인천,718.7510224226176
0,2015-01-31,광주,717.0874224144934
0,2015-01-31,대전,757.3376959948012
0,2015-01-31,울산,810.5610870095056
0,2015-01-31,경기,750.4852557072063
0,2015-01-31,강원,715.4510715736453
0,2015-01-31,충북,749.5813047363716
0,2015-01-31,충남,715.460998862621
0,2015-01-31,전북,711.429774758307
0,2015-01-31,전남,698.8387872694776
0,2015-01-31,경북,700.5517038345928
0,2015-01-31,경남,724.4164156308391
0,2015-01-31,제주,624.8496965634902
0,2015-01-31,세종,733.1712876756845
0,2015-02-01,서울,797.6154740433828
0,2015-02-01,부산,747.2980938744006
0,2015-02-01,대구,719.9139113656674
0,2015-02-01,인천,718.0782951498902
0,2015-02-01,광주,715.2056042326752
0,2015-02-01,대전,756.7649687220738
0,2015-02-01,울산,807.3610870095057
0,2015-02-01,경기,748.8488920708426
0,2015-02-01,강원,712.7328897554635
0,2015-02-01,충북,747.8903956454627
0,2015-02-01,충남,713.0337261353482
0,2015-02-01,전북,708.7115929401251
0,2015-02-01,전남,697.5387872694776
0,2015-02-01,경북,697.5698856527746
0,2015-02-01,경남,721.6527792672027
0,2015-02-01,제주,624.6406056543993
0,2015-02-01,세종,728.4349240393209
0,2015-02-02,서울,796.515474043383
0,2015-02-02,부산,746.8526393289461
0,2015-02-02,대구,717.9684568202127
0,2015-02-02,인천,717.5055678771628
0,2015-02-02,광주,712.432876959948
0,2015-02-02,대전,754.2831505402556
0,2015-02-02,울산,806.0883597367783
0,2015-02-02,경기,748.0034375253881
0,2015-02-02,강원,712.0510715736452
0,2015-02-02,충북,745.0722138272807
0,2015-02-02,충남,710.0882715898936
0,2015-02-02,전북,707.338865667398
0,2015-02-02,전남,694.8933327240229
0,2015-02-02,경북,695.6517038345927
0,2015-02-02,경남,719.4164156308391
0,2015-02-02,제주,622.9678783816719
0,2015-02-02,세종,725.3440149484117
0,2015-02-03,서울,793.2700194979284
0,2015-02-03,부산,744.9344575107643
0,2015-02-03,대구,718.968456820213
0,2015-02-03,인천,716.0328406044357
0,2015-02-03,광주,710.5965133235843
0,2015-02-03,대전,752.5558778129828
0,2015-02-03,울산,803.815632464051
0,2015-02-03,경기,746.6216193435698
0,2015-02-03,강원,709.9237988463726
0,2015-02-03,충북,743.1813047363718
0,2015-02-03,충남,707.6246352262574
0,2015-02-03,전북,705.1752293037616
0,2015-02-03,전남,692.5206054512958
0,2015-02-03,경북,693.2607947436836
0,2015-02-03,경남,717.6436883581118
0,2015-02-03,제주,623.0769692907629
0,2015-02-03,세종,722.3985604029572
0,2015-02-04,서울,792.5609285888374
0,2015-02-04,부산,745.3071847834915
0,2015-02-04,대구,717.1411840929402
0,2015-02-04,인천,715.596476968072
0,2015-02-04,광주,709.4965133235844
0,2015-02-04,대전,751.8558778129828
0,2015-02-04,울산,803.7792688276874
0,2015-02-04,경기,745.2761647981154
0,2015-02-04,강원,708.9965261190998
0,2015-02-04,충북,742.2085774636445
0,2015-02-04,충남,705.6064534080754
0,2015-02-04,전북,704.7661383946707
0,2015-02-04,전남,690.2842418149321
0,2015-02-04,경북,692.0244311073199
0,2015-02-04,경남,716.1709610853845
0,2015-02-04,제주,657.4315147453083
0,2015-02-04,세종,725.107651312048
0,2015-02-05,서울,793.6791104070193
0,2015-02-05,부산,743.7071847834916
0,2015-02-05,대구,718.0502750020311
0,2015-02-05,인천,714.8055678771627
0,2015-02-05,광주,710.0874224144935
0,2015-02-05,대전,752.3013323584373
0,2015-02-05,울산,803.4792688276875
0,2015-02-05,경기,745.5216193435699
0,2015-02-05,강원,707.9965261190998
0,2015-02-05,충북,741.3994865545535
0,2015-02-05,충남,705.642817044439
0,2015-02-05,전북,703.929774758307
0,2015-02-05,전남,689.0206054512958
0,2015-02-05,경북,691.4607947436837
0,2015-02-05,경남,716.0436883581117
0,2015-02-05,제주,659.9496965634901
0,2015-02-05,세종,721.7712876756846
0,2015-02-06,서울,793.0154740433829
0,2015-02-06,부산,741.7890029653098
0,2015-02-06,대구,718.3684568202128
0,2015-02-06,인천,714.7601133317082
0,2015-02-06,광주,710.3056042326754
0,2015-02-06,대전,751.9740596311647
0,2015-02-06,울산,804.633814282233
0,2015-02-06,경기,746.2034375253882
0,2015-02-06,강원,708.3874352100089
0,2015-02-06,충북,741.2813047363718
0,2015-02-06,충남,705.2428170444391
0,2015-02-06,전북,704.129774758307
0,2015-02-06,전남,688.3751509058412
0,2015-02-06,경북,690.8789765618653
0,2015-02-06,경남,716.216415630839
0,2015-02-06,제주,666.2406056543992
0,2015-02-06,세종,719.616742221139
0,2015-02-07,서울,794.2609285888375
0,2015-02-07,부산,741.3890029653097
0,2015-02-07,대구,720.6866386383946
0,2015-02-07,인천,716.6146587862538
0,2015-02-07,광주,710.9056042326752
0,2015-02-07,대전,754.4649687220738
0,2015-02-07,울산,802.8792688276874
0,2015-02-07,경기,747.4125284344791
0,2015-02-07,강원,708.169253391827
0,2015-02-07,충북,740.9813047363717
0,2015-02-07,충남,705.1246352262574
0,2015-02-07,전북,703.3843202128525
0,2015-02-07,전남,687.7206054512958
0,2015-02-07,경북,691.4517038345928
0,2015-02-07,경남,715.8527792672025
0,2015-02-07,제주,668.7224238362174
0,2015-02-07,세종,720.1349240393207
0,2015-02-08,서울,794.4518376797466
0,2015-02-08,부산,741.7526393289462
0,2015-02-08,대구,720.1593659111219
0,2015-02-08,인천,715.8510224226175
0,2015-02-08,광주,711.6056042326752
0,2015-02-08,대전,753.6104232675283
0,2015-02-08,울산,803.3610870095056
0,2015-02-08,경기,747.62161934357
0,2015-02-08,강원,708.5237988463726
0,2015-02-08,충북,741.3631229181899
0,2015-02-08,충남,704.8791806808026
0,2015-02-08,전북,703.8661383946707
0,2015-02-08,전남,686.9024236331138
0,2015-02-08,경북,691.22443110732
0,2015-02-08,경남,715.5164156308392
0,2015-02-08,제주,668.8133329271265
0,2015-02-08,세종,721.334924039321
0,2015-02-09,서울,795.4972922252011
0,2015-02-09,부산,743.4435484198552
0,2015-02-09,대구,721.2866386383947
0,2015-02-09,인천,716.8601133317084
0,2015-02-09,광주,712.5783315054026
0,2015-02-09,대전,755.6922414493464
0,2015-02-09,울산,801.9156324640511
0,2015-02-09,경기,749.2761647981154
0,2015-02-09,강원,709.5328897554634
0,2015-02-09,충북,741.2813047363718
0,2015-02-09,충남,705.0791806808027
0,2015-02-09,전북,705.7843202128525
0,2015-02-09,전남,687.2206054512958
0,2015-02-09,경북,691.92443110732
0,2015-02-09,경남,716.3436883581116
0,2015-02-09,제주,669.376969290763
0,2015-02-09,세종,722.3440149484118
0,2015-02-10,서울,801.4609285888374
0,2015-02-10,부산,748.1162756925826
0,2015-02-10,대구,722.74118409294
0,2015-02-10,인천,722.9782951498901
0,2015-02-10,광주,714.0783315054025
0,2015-02-10,대전,758.437695994801
0,2015-02-10,울산,802.8065415549602
0,2015-02-10,경기,752.6579829799336
0,2015-02-10,강원,709.6692533918272
0,2015-02-10,충북,742.954032009099
0,2015-02-10,충남,705.7791806808025
0,2015-02-10,전북,707.238865667398
0,2015-02-10,전남,686.9115145422047
0,2015-02-10,경북,692.515340198229
0,2015-02-10,경남,717.4891429035663
0,2015-02-10,제주,706.1042420180355
0,2015-02-10,세종,721.8803785847754
0,2015-02-11,서울,808.7336558615647
0,2015-02-11,부산,755.579912056219
0,2015-02-11,대구,727.9775477293039
0,2015-02-11,인천,729.1146587862538
0,2015-02-11,광주,718.2692405963116
0,2015-02-11,대전,762.4649687220738
0,2015-02-11,울산,804.0065415549601
0,2015-02-11,경기,757.8488920708428
0,2015-02-11,강원,713.2147079372816
0,2015-02-11,충북,744.7358501909172
0,2015-02-11,충남,708.433726135348
0,2015-02-11,전북,710.5934111219435
0,2015-02-11,전남,689.9478781785685
0,2015-02-11,경북,694.5607947436835
0,2015-02-11,경남,720.5073247217483
0,2015-02-11,제주,726.1860601998538
0,2015-02-11,세종,726.3440149484119
0,2015-02-12,서울,812.3700194979283
0,2015-02-12,부산,760.9799120562188
0,2015-02-12,대구,730.44118409294
0,2015-02-12,인천,732.9692042407992
0,2015-02-12,광주,721.4510587781299
0,2015-02-12,대전,766.9649687220738
0,2015-02-12,울산,813.8974506458691
0,2015-02-12,경기,760.8670738890244
0,2015-02-12,강원,715.2510715736453
0,2015-02-12,충북,747.344941100008
0,2015-02-12,충남,710.1246352262574
0,2015-02-12,전북,712.729774758307
0,2015-02-12,전남,691.9206054512956
0,2015-02-12,경북,696.5971583800472
0,2015-02-12,경남,724.8709610853846
0,2015-02-12,제주,728.5315147453083
0,2015-02-12,세종,726.9076513120481
0,2015-02-13,서울,814.8882013161101
0,2015-02-13,부산,763.4071847834916
0,2015-02-13,대구,732.6048204565765
0,2015-02-13,인천,736.1510224226174
0,2015-02-13,광주,723.2601496872207
0,2015-02-13,대전,769.7104232675283
0,2015-02-13,울산,818.1883597367782
0,2015-02-13,경기,764.312528434479
0,2015-02-13,강원,717.9237988463726
0,2015-02-13,충북,750.5813047363719
0,2015-02-13,충남,712.5064534080755
0,2015-02-13,전북,715.7843202128525
0,2015-02-13,전남,694.2296963603865
0,2015-02-13,경북,698.9244311073201
0,2015-02-13,경남,727.2436883581117
0,2015-02-13,제주,729.558787472581
0,2015-02-13,세종,731.4894694938663
0,2015-02-14,서울,818.1700194979285
0,2015-02-14,부산,766.0435484198554
0,2015-02-14,대구,738.7684568202129
0,2015-02-14,인천,740.7237496953446
0,2015-02-14,광주,727.0146951417662
0,2015-02-14,대전,773.5104232675284
0,2015-02-14,울산,824.3519961004146
0,2015-02-14,경기,768.012528434479
0,2015-02-14,강원,720.878344300918
0,2015-02-14,충북,752.3358501909171
0,2015-02-14,충남,716.0973624989845
0,2015-02-14,전북,719.2934111219434
0,2015-02-14,전남,697.8024236331139
0,2015-02-14,경북,703.0971583800473
0,2015-02-14,경남,731.2618701762935
0,2015-02-14,제주,726.4315147453084
0,2015-02-14,세종,732.1440149484117
0,2015-02-15,서울,819.915474043383
0,2015-02-15,부산,767.5980938744005
0,2015-02-15,대구,743.8775477293037
0,2015-02-15,인천,743.3419315135266
0,2015-02-15,광주,728.9146951417661
0,2015-02-15,대전,775.3104232675283
0,2015-02-15,울산,826.3429051913237
0,2015-02-15,경기,769.72161934357
0,2015-02-15,강원,722.7237988463726
0,2015-02-15,충북,754.144941100008
0,2015-02-15,충남,717.6791806808028
0,2015-02-15,전북,720.2661383946706
0,2015-02-15,전남,699.7751509058412
0,2015-02-15,경북,705.3971583800472
0,2015-02-15,경남,732.5073247217483
0,2015-02-15,제주,725.9496965634902
0,2015-02-15,세종,732.9712876756845
0,2015-02-16,서울,822.7700194979284
0,2015-02-16,부산,769.670821147128
0,2015-02-16,대구,747.1320931838493
0,2015-02-16,인천,746.1328406044356
0,2015-02-16,광주,733.6874224144933
0,2015-02-16,대전,779.9649687220738
0,2015-02-16,울산,829.6429051913238
0,2015-02-16,경기,772.9943466162972
0,2015-02-16,강원,725.3328897554634
0,2015-02-16,충북,756.6813047363717
0,2015-02-16,충남,720.5973624989845
0,2015-02-16,전북,722.9934111219434
0,2015-02-16,전남,703.802423633114
0,2015-02-16,경북,708.4880674709564
0,2015-02-16,경남,735.7800519944753
0,2015-02-16,제주,724.8315147453084
0,2015-02-16,세종,734.7258331302301
0,2015-02-17,서울,833.6063831342921
0,2015-02-17,부산,775.1980938744007
0,2015-02-17,대구,754.6139113656675
0,2015-02-17,인천,755.6964769680719
0,2015-02-17,광주,740.4056042326753
0,2015-02-17,대전,785.6922414493464
0,2015-02-17,울산,835.6247233731419
0,2015-02-17,경기,780.0943466162973
0,2015-02-17,강원,731.2056170281907
0,2015-02-17,충북,761.6903956454626
0,2015-02-17,충남,725.6337261353481
0,2015-02-17,전북,726.6570474855797
0,2015-02-17,전남,709.502423633114
0,2015-02-17,경북,714.1698856527745
0,2015-02-17,경남,740.0255065399301
0,2015-02-17,제주,725.7224238362174
0,2015-02-17,세종,740.72583313023
0,2015-02-18,서울,838.7791104070194
0,2015-02-18,부산,780.3890029653098
0,2015-02-18,대구,760.7411840929402
0,2015-02-18,인천,761.2146587862537
0,2015-02-18,광주,743.8510587781298
0,2015-02-18,대전,790.2195141766192
0,2015-02-18,울산,838.3519961004147
0,2015-02-18,경기,784.5488920708426
0,2015-02-18,강원,735.7965261190999
0,2015-02-18,충북,766.2722138272809
0,2015-02-18,충남,729.7428170444391
0,2015-02-18,전북,730.1843202128525
0,2015-02-18,전남,715.1387872694775
0,2015-02-18,경북,721.433522016411
0,2015-02-18,경남,744.1527792672027
0,2015-02-18,제주,725.4133329271265
0,2015-02-18,세종,744.5076513120482
0,2015-02-19,서울,839.9882013161102
0,2015-02-19,부산,782.3071847834915
0,2015-02-19,대구,762.1502750020311
0,2015-02-19,인천,762.6782951498901
0,2015-02-19,광주,745.0965133235844
0,2015-02-19,대전,792.4558778129829
0,2015-02-19,울산,839.6429051913238
0,2015-02-19,경기,786.2034375253882
0,2015-02-19,강원,737.0147079372816
0,2015-02-19,충북,767.544941100008
0,2015-02-19,충남,730.9700897717116
0,2015-02-19,전북,731.6752293037615
0,2015-02-19,전남,716.0569690876592
0,2015-02-19,경북,723.7335220164109
0,2015-02-19,경남,745.6891429035663
0,2015-02-19,제주,726.667878381672
0,2015-02-19,세종,747.4621967665936
0,2015-02-20,서울,840.4700194979284
0,2015-02-20,부산,783.8890029653097
0,2015-02-20,대구,762.759365911122
0,2015-02-20,인천,764.0328406044357
0,2015-02-20,광주,745.1510587781298
0,2015-02-20,대전,793.2740596311647
0,2015-02-20,울산,844.4156324640511
0,2015-02-20,경기,787.5761647981155
0,2015-02-20,강원,738.0692533918271
0,2015-02-20,충북,768.6813047363717
0,2015-02-20,충남,731.95190795353
0,2015-02-20,전북,732.8843202128526
0,2015-02-20,전남,716.884241814932
0,2015-02-20,경북,725.9607947436834
0,2015-02-20,경남,746.807324721748
0,2015-02-20,제주,726.3133329271265
0,2015-02-20,세종,748.2349240393208
0,2015-02-21,서울,841.3063831342921
0,2015-02-21,부산,786.2617302380371
0,2015-02-21,대구,764.4139113656674
0,2015-02-21,인천,765.1510224226174
0,2015-02-21,광주,746.9328769599481
0,2015-02-21,대전,794.7013323584374
0,2015-02-21,울산,848.4974506458693
0,2015-02-21,경기,789.6852557072064
0,2015-02-21,강원,738.8056170281908
0,2015-02-21,충북,770.1813047363718
0,2015-02-21,충남,733.1791806808026
0,2015-02-21,전북,733.1661383946707
0,2015-02-21,전남,717.8842418149322
0,2015-02-21,경북,727.2062492891381
0,2015-02-21,경남,748.42550653993
0,2015-02-21,제주,725.658787472581
0,2015-02-21,세종,749.8985604029572
0,2015-02-22,서울,842.1336558615646
0,2015-02-22,부산,786.5344575107644
0,2015-02-22,대구,764.4775477293038
0,2015-02-22,인천,766.0419315135266
0,2015-02-22,광주,747.2328769599479
0,2015-02-22,대전,795.146786903892
0,2015-02-22,울산,850.7883597367784
0,2015-02-22,경기,790.1943466162973
0,2015-02-22,강원,739.7328897554635
0,2015-02-22,충북,770.572213827281
0,2015-02-22,충남,733.7519079535298
0,2015-02-22,전북,733.4115929401252
0,2015-02-22,전남,718.0387872694776
0,2015-02-22,경북,728.1607947436836
0,2015-02-22,경남,748.9891429035663
0,2015-02-22,제주,725.6133329271265
0,2015-02-22,세종,752.0440149484118
0,2015-02-23,서울,843.815474043383
0,2015-02-23,부산,788.9799120562187
0,2015-02-23,대구,765.6957295474855
0,2015-02-23,인천,768.4782951498901
0,2015-02-23,광주,749.2601496872207
0,2015-02-23,대전,796.1649687220737
0,2015-02-23,울산,856.40654155496
0,2015-02-23,경기,792.1943466162973
0,2015-02-23,강원,741.2510715736454
0,2015-02-23,충북,771.4994865545536
0,2015-02-23,충남,736.1337261353481
0,2015-02-23,전북,734.9843202128525
0,2015-02-23,전남,719.7387872694776
0,2015-02-23,경북,730.0789765618655
0,2015-02-23,경남,751.1800519944754
0,2015-02-23,제주,725.158787472581
0,2015-02-23,세종,753.3803785847755
0,2015-02-24,서울,851.0972922252012
0,2015-02-24,부산,793.5253666016733
0,2015-02-24,대구,767.8593659111219
0,2015-02-24,인천,773.2782951498903
0,2015-02-24,광주,753.3874224144934
0,2015-02-24,대전,800.4195141766191
0,2015-02-24,울산,860.8610870095056
0,2015-02-24,경기,795.9216193435698
0,2015-02-24,강원,744.7147079372817
0,2015-02-24,충북,774.06312291819
0,2015-02-24,충남,739.0064534080755
0,2015-02-24,전북,737.729774758307
0,2015-02-24,전남,721.8569690876593
0,2015-02-24,경북,733.1062492891382
0,2015-02-24,경남,754.0073247217481
0,2015-02-24,제주,725.367878381672
0,2015-02-24,세종,754.116742221139
0,2015-02-25,서울,854.1972922252011
0,2015-02-25,부산,796.770821147128
0,2015-02-25,대구,769.5957295474857
0,2015-02-25,인천,775.3510224226175
0,2015-02-25,광주,755.5419678690389
0,2015-02-25,대전,803.2831505402556
0,2015-02-25,울산,864.0247233731419
0,2015-02-25,경기,798.9943466162972
0,2015-02-25,강원,746.6510715736451
0,2015-02-25,충북,777.1085774636443
0,2015-02-25,충남,741.4791806808025
0,2015-02-25,전북,739.338865667398
0,2015-02-25,전남,723.5933327240231
0,2015-02-25,경북,735.3426129255018
0,2015-02-25,경남,756.9073247217482
0,2015-02-25,제주,723.967878381672
0,2015-02-25,세종,754.6258331302299
0,2015-02-26,서울,856.4427467706556
0,2015-02-26,부산,799.4980938744008
0,2015-02-26,대구,771.3775477293037
0,2015-02-26,인천,777.8873860589811
0,2015-02-26,광주,757.7056042326752
0,2015-02-26,대전,805.5195141766193
0,2015-02-26,울산,865.5701779185965
0,2015-02-26,경기,801.712528434479
0,2015-02-26,강원,749.369253391827
0,2015-02-26,충북,779.154032009099
0,2015-02-26,충남,743.6700897717117
0,2015-02-26,전북,741.1570474855797
0,2015-02-26,전남,725.6478781785685
0,2015-02-26,경북,737.1971583800472
0,2015-02-26,경남,758.8436883581116
0,2015-02-26,제주,724.2496965634901
0,2015-02-26,세종,755.72583313023
0,2015-02-27,서울,858.2700194979284
0,2015-02-27,부산,800.9799120562188
0,2015-02-27,대구,771.5775477293038
0,2015-02-27,인천,779.1510224226174
0,2015-02-27,광주,759.723786050857
0,2015-02-27,대전,808.22860508571
0,2015-02-27,울산,865.7429051913236
0,2015-02-27,경기,804.1125284344789
0,2015-02-27,강원,750.5056170281907
0,2015-02-27,충북,780.4358501909172
0,2015-02-27,충남,745.1064534080754
0,2015-02-27,전북,743.2843202128525
0,2015-02-27,전남,727.9478781785685
0,2015-02-27,경북,739.0789765618654
0,2015-02-27,경남,760.2345974490211
0,2015-02-27,제주,724.8133329271266
0,2015-02-27,세종,756.3894694938664
0,2015-02-28,서울,859.3154740433829
0,2015-02-28,부산,802.8162756925824
0,2015-02-28,대구,772.6139113656674
0,2015-02-28,인천,781.8328406044357
0,2015-02-28,광주,760.4419678690389
0,2015-02-28,대전,809.6286050857102
0,2015-02-28,울산,867.6429051913238
0,2015-02-28,경기,805.7307102526606
0,2015-02-28,강원,751.7601624827362
0,2015-02-28,충북,781.6085774636445
0,2015-02-28,충남,746.2791806808027
0,2015-02-28,전북,745.4479565764889
0,2015-02-28,전남,729.4115145422047
0,2015-02-28,경북,740.2698856527744
0,2015-02-28,경남,760.7345974490208
0,2015-02-28,제주,724.8406056543993
0,2015-02-28,세종,758.5803785847755
0,2015-03-01,서울,858.9700194979283
0,2015-03-01,부산,803.3253666016735
0,2015-03-01,대구,773.0866386383947
0,2015-03-01,인천,782.5146587862537
0,2015-03-01,광주,762.5601496872206
0,2015-03-01,대전,810.7649687220738
0,2015-03-01,울산,867.8065415549602
0,2015-03-01,경기,807.1579829799336
0,2015-03-01,강원,753.969253391827
0,2015-03-01,충북,784.0358501909172
0,2015-03-01,충남,748.7973624989845
0,2015-03-01,전북,747.5661383946706
0,2015-03-01,전남,730.8842418149321
0,2015-03-01,경북,741.7880674709562
0,2015-03-01,경남,762.1345974490209
0,2015-03-01,제주,724.9315147453083
0,2015-03-01,세종,762.716742221139
0,2015-03-02,서울,860.3609285888376
0,2015-03-02,부산,804.7253666016734
0,2015-03-02,대구,773.968456820213
0,2015-03-02,인천,784.4964769680721
0,2015-03-02,광주,763.7692405963116
0,2015-03-02,대전,813.637695994801
0,2015-03-02,울산,871.5429051913237
0,2015-03-02,경기,809.2852557072063
0,2015-03-02,강원,756.3692533918271
0,2015-03-02,충북,786.9813047363717
0,2015-03-02,충남,750.8064534080754
0,2015-03-02,전북,750.1297747583071
0,2015-03-02,전남,733.7206054512957
0,2015-03-02,경북,743.7698856527745
0,2015-03-02,경남,764.2891429035662
0,2015-03-02,제주,724.4224238362175
0,2015-03-02,세종,766.22583313023
0,2015-03-03,서울,861.2882013161103
0,2015-03-03,부산,806.9980938744008
0,2015-03-03,대구,776.150275002031
0,2015-03-03,인천,785.3419315135266
0,2015-03-03,광주,765.7237860508569
0,2015-03-03,대전,814.5467869038919
0,2015-03-03,울산,871.2429051913238
0,2015-03-03,경기,810.5034375253881
0,2015-03-03,강원,759.3874352100088
0,2015-03-03,충북,789.5631229181898
0,2015-03-03,충남,753.2246352262571
0,2015-03-03,전북,751.9934111219435
0,2015-03-03,전남,734.8933327240229
0,2015-03-03,경북,745.0335220164108
0,2015-03-03,경남,766.516415630839
0,2015-03-03,제주,725.767878381672
0,2015-03-03,세종,768.5258331302299
0,2015-03-04,서울,862.7791104070193
0,2015-03-04,부산,808.170821147128
0,2015-03-04,대구,777.0866386383948
0,2015-03-04,인천,786.1237496953447
0,2015-03-04,광주,768.5419678690389
0,2015-03-04,대전,816.8649687220737
0,2015-03-04,울산,872.9883597367782
0,2015-03-04,경기,812.0216193435699
0,2015-03-04,강원,759.5328897554634
0,2015-03-04,충북,791.4903956454627
0,2015-03-04,충남,755.4700897717119
0,2015-03-04,전북,754.1025020310343
0,2015-03-04,전남,736.6751509058411
0,2015-03-04,경북,745.8426129255017
0,2015-03-04,경남,768.716415630839
0,2015-03-04,제주,764.5860601998539
0,2015-03-04,세종,769.734924039321
0,2015-03-05,서울,863.1427467706558
0,2015-03-05,부산,810.0344575107642
0,2015-03-05,대구,777.9866386383948
0,2015-03-05,인천,787.5419315135264
0,2015-03-05,광주,771.823786050857
0,2015-03-05,대전,818.7740596311647
0,2015-03-05,울산,874.6701779185966
0,2015-03-05,경기,813.5579829799335
0,2015-03-05,강원,761.1874352100089
0,2015-03-05,충북,793.2176683727354
0,2015-03-05,충남,757.7337261353482
0,2015-03-05,전북,756.2661383946707
0,2015-03-05,전남,738.1478781785685
0,2015-03-05,경북,747.2426129255017
0,2015-03-05,경남,770.3618701762937
0,2015-03-05,제주,772.2042420180356
0,2015-03-05,세종,770.72583313023
0,2015-03-06,서울,864.5700194979283
0,2015-03-06,부산,810.2253666016734
0,2015-03-06,대구,779.0775477293038
0,2015-03-06,인천,787.5419315135264
0,2015-03-06,광주,773.2056042326751
0,2015-03-06,대전,817.5286050857101
0,2015-03-06,울산,875.2519961004147
0,2015-03-06,경기,814.7307102526609
0,2015-03-06,강원,762.3965261190999
0,2015-03-06,충북,794.5722138272807
0,2015-03-06,충남,758.4882715898934
0,2015-03-06,전북,757.638865667398
0,2015-03-06,전남,739.1206054512957
0,2015-03-06,경북,748.4789765618655
0,2015-03-06,경남,771.1527792672027
0,2015-03-06,제주,773.1133329271265
0,2015-03-06,세종,771.7349240393207
0,2015-03-07,서울,864.0882013161103
0,2015-03-07,부산,811.7799120562189
0,2015-03-07,대구,779.9866386383947
0,2015-03-07,인천,788.9601133317085
0,2015-03-07,광주,774.2965133235843
0,2015-03-07,대전,818.3558778129828
0,2015-03-07,울산,875.9338142822328
0,2015-03-07,경기,816.2398011617518
0,2015-03-07,강원,762.7965261190998
0,2015-03-07,충북,796.4540320090989
0,2015-03-07,충남,759.95190795353
